unnamed:_0,show_id,type,title,director,cast,date_added,release_year,rating,listed_in,description,budget,production_company_track_record,director_success,cast_popularity,genre_trend,release_season,marketing_budget,imdbrating,imdbvotes,duration_minutes,duration_seasons,main_cast,description_tokens,keywords,votes_log,rating_z,votes_z,popularity_score,popularity_zscore,popularity_cluster,popularity_kmeans,popularity
8059,s8060,0,soul surfer,sean mcnamara,"Annasophia Robb, Helen Hunt, Dennis Quaid, Carrie Underwood, Kevin Sorbo, Ross Thomas, Chris Brochu, Lorraine Nicholson, Jeremy Sumpter, Sonya Balmores, Craig T. Nelson, Mark Kubr, Kim Morgan Greene, Titus Kinimaka, Branscombe Richmond, Sonya Balmores Chung, Kimberly-Rose Wolter, John Philbin, David Chokachi, Wesley Mann",2020-05-17,2011,5,"dramas, faith & spirituality, sports movies",Hawaiian teen Bethany Hamilton bravely returns to competitive surfing after losing her left arm in a vicious shark attack.,109601642,95,84,100,trending,1,0.6408161640017787,7.0,54042.0,106.0,0.0,"Annasophia Robb, Helen Hunt, Dennis Quaid, Carrie Underwood, Kevin Sorbo","['hawaiian', 'teen', 'bethani', 'hamilton', 'brave', 'return', 'competit', 'surf', 'lose', 'left', 'arm', 'viciou', 'shark', 'attack.']","['returns', 'teen', 'family', 'film', 'finds']",10.897535304967018,0.5915776249651243,1.0782892768210852,0.8349334508931048,1,0,1,1
8060,s8061,0,soul to keep,"david allensworth, monière","Sandra Mae Frank, Aurora Heimbach, Craig Fogel, Tony Spitz, Jordan Theodore, Kate Rose Reynolds, Jessie Jordan, Derek Long, Sophia Getz, Amelia Sheeler",2019-07-01,2019,10,"horror movies, independent movies","Two siblings invite friends to their inherited, remote country home, but the fun stops when the group summons a demonic force from an old spellbook.",90978303,45,42,81,declining,2,1.529103499155431,5.0,842.0,94.0,0.0,"Sandra Mae Frank, Aurora Heimbach, Craig Fogel, Tony Spitz, Jordan Theodore","['two', 'sibl', 'invit', 'friend', 'inherited,', 'remot', 'countri', 'home,', 'fun', 'stop', 'group', 'summon', 'demon', 'forc', 'old', 'spellbook.']","['fun', 'group', 'old', 'friends', 'home']",6.736966958001855,-1.1176160378349869,-0.7637092558133726,-0.9406626468241797,0,1,0,0
8062,s8063,1,space racers,nan,"Yuri Lowenthal, Meyer Deleeuw, Johnny Yong Bosch, Phil Lollar, Alicyn Packard, Melissa Hutchison, Joseph J. Terry, Danny Katiana, Katie Leigh",2020-03-31,2014,12,kids' tv,"Spaceships Eagle, Robyn, Hawk and their pals at the Stardust Space Academy rocket through the galaxy, teaching kids about the wonders of science.",2207578,47,81,69,stable,1,-1.0697713925953378,7.6,99.0,0.0,1.0,"Yuri Lowenthal, Meyer Deleeuw, Johnny Yong Bosch, Phil Lollar, Alicyn Packard","['spaceship', 'eagle,', 'robyn,', 'hawk', 'pal', 'stardust', 'space', 'academi', 'rocket', 'galaxy,', 'teach', 'kid', 'wonder', 'science.']","['kids', 'young', 'help', 'film', 'finds']",4.605170185988092,1.1043357238051574,-1.7075145724087655,-0.301589424301804,0,1,0,0
8067,s8068,0,spider-man 3,sam raimi,"Tobey Maguire, Kirsten Dunst, James Franco, Thomas Haden Church, Topher Grace, Bryce Dallas Howard, Rosemary Harris, J.K. Simmons, James Cromwell, Theresa Russell, Dylan Baker, Bill Nunn, Bruce Campbell, Elizabeth Banks",2019-11-01,2007,6,"action & adventure, sci-fi & fantasy",The seemingly invincible Spider-Man goes up against an all-new crop of villains in the third installment of the blockbuster adventure series.,55586769,89,78,86,trending,0,-0.5146543603165871,6.3,666299.0,139.0,0.0,"Tobey Maguire, Kirsten Dunst, James Franco, Thomas Haden Church, Topher Grace","['seemingli', 'invinc', 'spider-man', 'goe', 'all-new', 'crop', 'villain', 'third', 'instal', 'blockbust', 'adventur', 'series.']","['man', 'series', 'new', 'help', 'finds']",13.40949529855063,-0.006640157014914706,2.1904033526762645,1.0918815978306748,1,0,1,0
8068,s8069,0,spider-man: into the spider-verse,"peter ramsey, rodney rothman, bob persichetti","Shameik Moore, Jake Johnson, Hailee Steinfeld, Brian Tyree Henry, Lauren Vélez, Mahershala Ali, Lily Tomlin, Kathryn Hahn, Liev Schreiber, Kimiko Glenn, Nicolas Cage, John Mulaney",2019-06-26,2018,5,"action & adventure, comedies","After being bitten by a radioactive spider, Brooklyn teen Miles Morales gets a crash course in web-slinging from his alternate-dimension counterparts.",60896009,79,95,100,trending,2,0.13029635880355142,8.4,727185.0,117.0,0.0,"Shameik Moore, Jake Johnson, Hailee Steinfeld, Brian Tyree Henry, Lauren Vélez","['bitten', 'radioact', 'spider,', 'brooklyn', 'teen', 'mile', 'moral', 'get', 'crash', 'cours', 'web-sling', 'alternate-dimens', 'counterparts.']","['gets', 'teen', 'young', 'group', 'film']",13.496937569734893,1.7880131889252024,2.2291164615064862,2.0085648252158443,1,0,1,1
8071,s8072,0,spotlight,tom mccarthy,"Mark Ruffalo, Michael Keaton, Rachel Mcadams, Liev Schreiber, John Slattery, Brian D'Arcy James, Stanley Tucci, Billy Crudup, Paul Guilfoyle, Jamey Sheridan",2020-07-22,2015,7,"dramas, independent movies",A team of reporters and editors at the Boston Globe relentlessly investigate a shocking child molestation cover-up by the Catholic Church.,55548722,88,96,79,trending,2,-0.5316394275353511,8.1,514090.0,129.0,0.0,"Mark Ruffalo, Michael Keaton, Rachel Mcadams, Liev Schreiber, John Slattery","['team', 'report', 'editor', 'boston', 'globe', 'relentlessli', 'investig', 'shock', 'child', 'molest', 'cover-up', 'cathol', 'church.']","['team', 'young', 'group', 'film', 'finds']",13.15015557156863,1.5316341395051851,2.075586491921384,1.8036103157132846,1,0,1,1
8074,s8075,0,spy kids,robert rodriguez,"Antonio Banderas, Carla Gugino, Alan Cumming, Teri Hatcher, Cheech Marin, Danny Trejo, Robert Patrick, Tony Shalhoub, Alexa Penavega, Daryl Sabara",2019-04-01,2001,5,"children & family movies, comedies",The tables are turned when pint-sized kids Carmen and Juni must rescue their secret-agent parents from the diabolical clutches of Alexander Minion.,96081056,77,49,90,trending,1,0.3613947426289126,5.6,131455.0,88.0,0.0,"Antonio Banderas, Carla Gugino, Alan Cumming, Teri Hatcher, Cheech Marin","['tabl', 'turn', 'pint-siz', 'kid', 'carmen', 'juni', 'must', 'rescu', 'secret-ag', 'parent', 'diabol', 'clutch', 'alexand', 'minion.']","['kids', 'secret', 'young', 'group', 'film']",11.786427473848175,-0.6048579389949538,1.4718263934372975,0.43348422722117186,0,0,1,0
8076,s8077,0,spy kids 3: game over,robert rodriguez,"Daryl Sabara, Sylvester Stallone, Ricardo Montalban, Alexa Penavega",2019-04-01,2003,5,"children & family movies, comedies","Carmen gets caught in a virtual reality game designed by the kids' new nemesis, the Toymaker, and it's up to Juni to save her by beating the game.",25593715,85,70,94,trending,1,-0.3860356022424479,4.4,68549.0,83.0,0.0,"Daryl Sabara, Sylvester Stallone, Ricardo Montalban, Alexa Penavega","['carmen', 'get', 'caught', 'virtual', 'realiti', 'game', 'design', ""kids'"", 'new', 'nemesis,', 'toymaker,', 'juni', 'save', 'beat', 'game.']","['game', 'reality', 'kids', 'gets', 'save', 'new']",11.13531868499046,-1.63037413667502,1.1835625473365257,-0.22340579466924715,0,0,1,0
8078,s8079,0,st. agatha,darren lynn bousman,"Sabrina Kern, Carolyn Hennesy, Courtney Halverson, Shaun Fletcher, Lindsay Seim, Hannah Fierman, Trin Miller, Seth Michaels, Justin Miles",2019-08-08,2018,10,"horror movies, independent movies","Unwed and pregnant, a young woman flees her abusive home in 1950s Georgia and takes refuge at a mysterious convent with a terrible secret.",115884938,92,93,67,declining,2,1.8563247394975662,4.8,6261.0,103.0,0.0,"Sabrina Kern, Carolyn Hennesy, Courtney Halverson, Shaun Fletcher, Lindsay Seim","['unw', 'pregnant,', 'young', 'woman', 'flee', 'abus', 'home', '1950', 'georgia', 'take', 'refug', 'mysteri', 'convent', 'terribl', 'secret.']","['mysterious', 'secret', 'woman', 'takes', 'home', 'young']",8.742254901886351,-1.2885354041149981,0.1240871080750197,-0.5822241480199892,0,1,0,0
8079,s8080,0,staged killer,christopher ray,"Chrishell Hartley, Jason Dolley, Darrin Dewitt Henson, Nicole Bilderback, Charlie O'Connell, Chasty Ballesteros, Lyman Chen, Declan Joyce, Frank Rossi, Josh Nuncio",2019-06-28,2019,8,thrillers,"After a popular morning television host bumps into an old acquaintance with a dark past, her professional and personal lives begin to unravel.",83448709,93,40,81,stable,2,1.1959975815960697,3.7,363.0,88.0,0.0,"Chrishell Hartley, Jason Dolley, Darrin Dewitt Henson, Nicole Bilderback, Charlie O'Connell","['popular', 'morn', 'televis', 'host', 'bump', 'old', 'acquaint', 'dark', 'past,', 'profession', 'person', 'live', 'begin', 'unravel.']","['past', 'personal', 'lives', 'old', 'young']",5.8971538676367405,-2.228591918655059,-1.1355177086821084,-1.6820548136685836,0,1,0,0
8082,s8083,0,star wars: episode viii: the last jedi,rian johnson,"Mark Hamill, Carrie Fisher, Adam Driver, Daisy Ridley, John Boyega, Oscar Isaac, Andy Serkis, Lupita Nyong'O, Domhnall Gleeson, Anthony Daniels, Gwendoline Christie, Kelly Marie Tran, Laura Dern, Frank Oz, Benicio Del Toro, Warwick Davis, Noah Segan, Jimmy Vee, Joonas Suotamo, Joseph Gordon-Levitt, Tim Rose, Paul Kasey, Matthew Sharp, Adrian Edmondson, Amanda Lawrence, Justin Theroux",2018-06-26,2017,6,"action & adventure, children & family movies, sci-fi & fantasy","As the remnants of the Resistance flee Kylo Ren and the First Order, Rey seeks out Luke Skywalker – but he wants nothing more to do with the Force.",149976213,82,69,100,trending,2,0.8156000973242784,6.9,687800.0,152.0,0.0,"Mark Hamill, Carrie Fisher, Adam Driver, Daisy Ridley, John Boyega","['remnant', 'resist', 'flee', 'kylo', 'ren', 'first', 'order,', 'rey', 'seek', 'luke', 'skywalk', '–', 'want', 'noth', 'force.']","['young', 'help', 'film', 'finds', 'follows']",13.441254830890266,0.506117941825119,2.2044641749217253,1.3552910583734221,1,0,1,1
8083,s8084,1,star-crossed,nan,"Aimee Teegarden, Matt Lanter, Grey Damon, Malese Jow, Greg Finley, Natalie Hall, Titus Makin Jr., Chelsea Gilligan",2015-04-16,2014,8,"romantic tv shows, tv dramas, tv sci-fi & fantasy",The passionate love between an alien boy and a human girl grows more and more dangerous as they face the wrath of their families and communities.,169715,95,57,83,trending,1,-1.1116187338980987,7.1,18274.0,0.0,1.0,"Aimee Teegarden, Matt Lanter, Grey Damon, Malese Jow, Greg Finley","['passion', 'love', 'alien', 'boy', 'human', 'girl', 'grow', 'danger', 'face', 'wrath', 'famili', 'communities.']","['boy', 'girl', 'love', 'young', 'help']",9.81328928461798,0.6770373081051296,0.5982636139919963,0.6376504610485629,1,0,1,0
8087,s8088,0,step brothers,adam mckay,"Will Ferrell, John C. Reilly, Mary Steenburgen, Richard Jenkins, Adam Scott, Kathryn Hahn, Andrea Savage, Lurie Poston, Elizabeth Yozamp, Logan Manus, Rob Riggle",2019-11-01,2008,7,comedies,"Brennan and Dale might be grown men, but that doesn't stop a childish sibling rivalry from erupting after Brennan's mom marries Dale's dad.",47588252,72,32,100,trending,0,-0.46533460594208353,6.9,326309.0,98.0,0.0,"Will Ferrell, John C. Reilly, Mary Steenburgen, Richard Jenkins, Adam Scott","['brennan', 'dale', 'might', 'grown', 'men,', 'stop', 'childish', 'sibl', 'rivalri', 'erupt', ""brennan'"", 'mom', 'marri', ""dale'"", 'dad.']","['young', 'help', 'film', 'finds', 'follows']",12.695603128756005,0.506117941825119,1.8743435695987634,1.1902307557119411,1,0,1,1
8089,s8090,0,stephanie,akiva goldsman,"Shree Cooks, Frank Grillo, Anna Torv",2018-09-01,2017,7,horror movies,"A menacing, unseen force stalks a young girl living by herself in a suburban house, where she's surrounded by reminders of her once-happy family.",109745184,55,57,91,stable,0,1.6988576435923164,5.8,6521.0,86.0,0.0,"Shree Cooks, Frank Grillo, Anna Torv","['menacing,', 'unseen', 'forc', 'stalk', 'young', 'girl', 'live', 'suburban', 'house,', 'surround', 'remind', 'once-happi', 'family.']","['house', 'girl', 'young', 'family', 'best']",8.782936356349264,-0.4339385727149425,0.14209791169053554,-0.1459203305122035,0,1,0,0
8092,s8093,0,stink!,jon j. whelan,Jeffrey Hollender,2018-11-01,2015,11,documentaries,"After noting a strange odor in his child’s pajamas, a single dad’s search for the source uncovers potentially toxic secrets of the chemical industry.",39908212,44,87,50,trending,0,-0.39906966105750474,7.2,318.0,91.0,0.0,Jeffrey Hollender,"['note', 'strang', 'odor', 'child’', 'pajamas,', 'singl', 'dad’', 'search', 'sourc', 'uncov', 'potenti', 'toxic', 'secret', 'chemic', 'industry.']","['young', 'help', 'film', 'finds', 'follows']",5.765191102784844,0.7624969912451356,-1.1939412698277592,-0.2157221392913118,0,1,0,0
8095,s8096,0,stonehearst asylum,brad anderson,"Kate Beckinsale, Jim Sturgess, David Thewlis, Brendan Gleeson, Ben Kingsley, Michael Caine, Jason Flemyng, Sophie Kennedy Clark, Sinéad Cusack, Edmund Kingsley",2017-09-08,2014,6,"horror movies, thrillers","In 1899, a young doctor arrives at an asylum for an apprenticeship and becomes suspicious of his mentor's methods while falling for a female patient.",146931156,80,46,83,stable,0,2.0661261484200564,6.8,62398.0,113.0,0.0,"Kate Beckinsale, Jim Sturgess, David Thewlis, Brendan Gleeson, Ben Kingsley","['1899,', 'young', 'doctor', 'arriv', 'asylum', 'apprenticeship', 'becom', 'suspici', ""mentor'"", 'method', 'fall', 'femal', 'patient.']","['young', 'help', 'film', 'finds', 'follows']",11.041304528588082,0.4206582586851131,1.1419398833881336,0.7812990710366233,1,0,1,1
8110,s8111,0,stuart little 2,rob minkoff,"Michael J. Fox, Geena Davis, Hugh Laurie, Jonathan Lipnicki, Nathan Lane, Melanie Griffith, James Woods, Steve Zahn",2020-01-01,2002,5,"children & family movies, comedies","Zany misadventures are in store as lovable city mouse Stuart and his human brother, George, raise the roof in this sequel to the 1999 blockbuster.",56143182,67,75,81,trending,3,0.3148150304113871,5.5,59814.0,78.0,0.0,"Michael J. Fox, Geena Davis, Hugh Laurie, Jonathan Lipnicki, Nathan Lane","['zani', 'misadventur', 'store', 'lovabl', 'citi', 'mous', 'stuart', 'human', 'brother,', 'george,', 'rais', 'roof', 'sequel', '1999', 'blockbuster.']","['city', 'young', 'high', 'finds', 'follows']",10.999011744605005,-0.6903176221349591,1.1232156996850393,0.21644903877504013,0,0,1,0
8111,s8112,0,submission,j.m. berrios,"Scott Pryor, Darrin Dewitt Henson, Eric Roberts, Kevin Sizemore, Lorynn York, John Gray, Sara Mcmann, Ovince Saint Preux",2019-11-11,2019,10,"action & adventure, dramas","After a near-death trip home, a Marine looking to help his comrade survive returns to the underground world of MMA, where new battles await.",82449950,93,94,100,trending,0,-0.024797620931722747,6.8,34.0,95.0,0.0,"Scott Pryor, Darrin Dewitt Henson, Eric Roberts, Kevin Sizemore, Lorynn York","['near-death', 'trip', 'home,', 'marin', 'look', 'help', 'comrad', 'surviv', 'return', 'underground', 'world', 'mma,', 'new', 'battl', 'await.']","['returns', 'death', 'help', 'home', 'world', 'new']",3.5553480614894135,0.4206582586851131,-2.1722998256697297,-0.8758207834923083,0,1,0,0
8118,s8119,0,summer night,joseph cross,"Ellar Coltrane, Callan Mcauliffe, Ian Nelson, Lana Condor, Analeigh Tipton, Melina Vidler, Bill Milner, Justin Chatwin, Ella Hunt, Elena Kampouris, Victoria Justice, Khris Davis, Hayden Szeto",2020-03-19,2019,10,"comedies, dramas, romantic movies",A group of 20-somethings in a small town experience a variety of personal and relationship issues leading up to a gathering at the local watering hole.,139723712,94,98,100,trending,1,1.8119685806811558,4.8,1143.0,93.0,0.0,"Ellar Coltrane, Callan Mcauliffe, Ian Nelson, Lana Condor, Analeigh Tipton","['group', '20-someth', 'small', 'town', 'experi', 'varieti', 'person', 'relationship', 'issu', 'lead', 'gather', 'local', 'water', 'hole.']","['personal', 'small', 'town', 'group', 'film']",7.042286171939743,-1.2885354041149981,-0.6285360061132627,-0.9585357051141303,0,1,0,0
8123,s8124,0,super dark times,kevin phillips,"Owen Campbell, Charlie Tahan, Elizabeth Cappuccino, Max Talisman, Amy Hargreaves, Sawyer Barth, Adea Lennox, Ethan Botwick",2018-01-01,2017,10,"dramas, independent movies, thrillers","A tragic accident drives a wedge between two teenage boys, threatening a friendship that had seemed firm and unshakeable.",18419680,72,76,95,trending,3,-0.6803698077686939,6.6,26051.0,104.0,0.0,"Owen Campbell, Charlie Tahan, Elizabeth Cappuccino, Max Talisman, Amy Hargreaves","['tragic', 'accid', 'drive', 'wedg', 'two', 'teenag', 'boys,', 'threaten', 'friendship', 'seem', 'firm', 'unshakeable.']","['young', 'help', 'film', 'finds', 'follows']",10.167849819666293,0.2497388924051018,0.7552373567176673,0.5024881245613846,1,0,1,1
8126,s8127,0,superbad,greg mottola,"Jonah Hill, Michael Cera, Christopher Mintz-Plasse, Bill Hader, Seth Rogen, Martha Macisaac, Emma Stone, Aviva Baumann, Joe Lo Truglio, Kevin Corrigan",2021-01-01,2007,7,"comedies, cult movies","Hoping to have sex before college, high school seniors Seth and Evan try to score booze for a huge party, leading to a series of wild misadventures.",33512044,43,60,64,trending,3,-0.45243654980603065,7.6,661897.0,113.0,0.0,"Jonah Hill, Michael Cera, Christopher Mintz-Plasse, Bill Hader, Seth Rogen","['hope', 'sex', 'college,', 'high', 'school', 'senior', 'seth', 'evan', 'tri', 'score', 'booz', 'huge', 'party,', 'lead', 'seri', 'wild', 'misadventures.']","['wild', 'sex', 'college', 'school', 'series', 'high']",13.402866744497977,1.1043357238051574,2.187468708699708,1.6459022162524328,1,0,1,1
8128,s8129,0,superman returns,bryan singer,"Brandon Routh, Kate Bosworth, Kevin Spacey, James Marsden, Parker Posey, Frank Langella, Sam Huntington, Eva Marie Saint, Marlon Brando, Kal Penn",2019-10-01,2006,6,"action & adventure, sci-fi & fantasy","When Superman returns to Metropolis, he finds that Lois Lane has moved on to another man and Lex Luthor is developing a new plan to rule the world.",19504110,58,70,65,trending,0,-0.8666848397246141,6.1,294943.0,154.0,0.0,"Brandon Routh, Kate Bosworth, Kevin Spacey, James Marsden, Parker Posey","['superman', 'return', 'metropolis,', 'find', 'loi', 'lane', 'move', 'anoth', 'man', 'lex', 'luthor', 'develop', 'new', 'plan', 'rule', 'world.']","['returns', 'finds', 'man', 'world', 'new']",12.594540786793392,-0.17755952329492597,1.8296004792141232,0.8260204779595985,1,0,1,0
